19250,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19250,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19260,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19260,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19270,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19270,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19280,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19280,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19290,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19290,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19300,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19300,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19310,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19310,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19320,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19320,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19330,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19330,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19340,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19340,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19350,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19350,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19360,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19360,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19370,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19370,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19380,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19380,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19390,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19390,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19400,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19400,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19410,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19410,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19420,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19420,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19430,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19430,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19440,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19440,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19450,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19450,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19460,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19460,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19470,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19470,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19480,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19480,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19490,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19490,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19500,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19500,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19510,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19510,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19520,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19520,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19530,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19530,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19540,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19540,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19550,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19550,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19560,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19560,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19570,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19570,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19580,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19580,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19590,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19590,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19600,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19600,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19610,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19610,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19620,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19620,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19630,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19630,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19640,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19640,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19650,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19650,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19660,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19660,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19670,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19670,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19680,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19680,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19690,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19690,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19700,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19700,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19710,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19710,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19720,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19720,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19730,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19730,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19740,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19740,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19750,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19750,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19760,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19760,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19770,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19770,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19780,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19780,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19790,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19790,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19800,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19800,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19810,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19810,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19820,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19820,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19830,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19830,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19840,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19840,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19850,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19850,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19860,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19860,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19870,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19870,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19880,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19880,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19890,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19890,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19900,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19900,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19910,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19910,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19920,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19920,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19930,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19930,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19940,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19940,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19950,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19950,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19960,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19960,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19970,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19970,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19980,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19980,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
19990,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
19990,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20000,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20000,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20010,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20010,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20020,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20020,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20030,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20030,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20040,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20040,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20050,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20050,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20060,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20060,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20070,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20070,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20080,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20080,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20090,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20090,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20100,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20100,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20110,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20110,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20120,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20120,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20130,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20130,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20140,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20140,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20150,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20150,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20160,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20160,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20170,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20170,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20180,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20180,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20190,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20190,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20200,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20200,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20210,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20210,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20220,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20220,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20230,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20230,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20240,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20240,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20250,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20250,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20260,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20260,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20270,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20270,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20280,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20280,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20290,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20290,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20300,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20300,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20310,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20310,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20320,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20320,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20330,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20330,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20340,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20340,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20350,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20350,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20360,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20360,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20370,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20370,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20380,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20380,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20390,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20390,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20400,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20400,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20410,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20410,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20420,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20420,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20430,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20430,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20440,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20440,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20450,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20450,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20460,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20460,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20470,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20470,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20480,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20480,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20490,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20490,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20500,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20500,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20510,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20510,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20520,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20520,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20530,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20530,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20540,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20540,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20550,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20550,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20560,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20560,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20570,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20570,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20580,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20580,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20590,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20590,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20600,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20600,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20610,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20610,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20620,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20620,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20630,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20630,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20640,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20640,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20650,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20650,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20660,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20660,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20670,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20670,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20680,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20680,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20690,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20690,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20700,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20700,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20710,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20710,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20720,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20720,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20730,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20730,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20740,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20740,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20750,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20750,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20760,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20760,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20770,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20770,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20780,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20780,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20790,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20790,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20800,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20800,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20810,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20810,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20820,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20820,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20830,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20830,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20840,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20840,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20850,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20850,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20860,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20860,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20870,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20870,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20880,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20880,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20890,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20890,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20900,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20900,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20910,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20910,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20920,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20920,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20930,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20930,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20940,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20940,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20950,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20950,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20960,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20960,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20970,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20970,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20980,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20980,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
20990,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
20990,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21000,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21000,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21010,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21010,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21020,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21020,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21030,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21030,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21040,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21040,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21050,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21050,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21060,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21060,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21070,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21070,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
21080,cZlXqWye06cOMXfwAAAD,0.00,0.00,-150.60,0
21080,-tX7WPBVhnCSBh9tAAAF,0.00,0.00,-122.24,0
